Day,Day_of_week,Public_holiday,School_holiday,Festival_de_les_arts,Davis_Cup,Elections,Demonstrations,Marathons,Fallas,Mascletá/Crida,University_Entrance_Exams,BigSound_Concerts,Roig_Arena_Events,Football_Matches,San_Juan,Summer,Winter,Autumn,Spring
23/10/2023,lunes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24/10/2023,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25/10/2023,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26/10/2023,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27/10/2023,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28/10/2023,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29/10/2023,domingo,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30/10/2023,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31/10/2023,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/11/2023,miércoles,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/11/2023,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/11/2023,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/11/2023,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/11/2023,domingo,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6/11/2023,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/11/2023,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8/11/2023,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9/11/2023,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10/11/2023,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11/11/2023,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/11/2023,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13/11/2023,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14/11/2023,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15/11/2023,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16/11/2023,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17/11/2023,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/11/2023,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19/11/2023,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20/11/2023,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21/11/2023,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22/11/2023,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23/11/2023,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/11/2023,viernes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25/11/2023,sábado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
26/11/2023,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27/11/2023,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28/11/2023,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29/11/2023,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30/11/2023,jueves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/12/2023,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/12/2023,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/12/2023,domingo,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4/12/2023,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/12/2023,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/12/2023,miércoles,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/12/2023,jueves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8/12/2023,viernes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9/12/2023,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10/12/2023,domingo,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11/12/2023,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/12/2023,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13/12/2023,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14/12/2023,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15/12/2023,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16/12/2023,sábado,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17/12/2023,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/12/2023,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19/12/2023,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20/12/2023,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21/12/2023,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22/12/2023,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23/12/2023,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24/12/2023,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25/12/2023,lunes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26/12/2023,martes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27/12/2023,miércoles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28/12/2023,jueves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29/12/2023,viernes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30/12/2023,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31/12/2023,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/1/2024,lunes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/1/2024,martes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3/1/2024,miércoles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/1/2024,jueves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/1/2024,viernes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6/1/2024,sábado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7/1/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8/1/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9/1/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10/1/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11/1/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12/1/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13/1/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14/1/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15/1/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16/1/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17/1/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18/1/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19/1/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20/1/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21/1/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22/1/2024,lunes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23/1/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24/1/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25/1/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26/1/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27/1/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28/1/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29/1/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30/1/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31/1/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/2/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/2/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/2/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4/2/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/2/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6/2/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7/2/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8/2/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9/2/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10/2/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11/2/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12/2/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13/2/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14/2/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15/2/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16/2/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17/2/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18/2/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19/2/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20/2/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21/2/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22/2/2024,jueves,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23/2/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24/2/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25/2/2024,domingo,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26/2/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27/2/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28/2/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29/2/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/3/2024,viernes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2/3/2024,sábado,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3/3/2024,domingo,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4/3/2024,lunes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5/3/2024,martes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6/3/2024,miércoles,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7/3/2024,jueves,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8/3/2024,viernes,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9/3/2024,sábado,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10/3/2024,domingo,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11/3/2024,lunes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12/3/2024,martes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13/3/2024,miércoles,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14/3/2024,jueves,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
15/3/2024,viernes,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
16/3/2024,sábado,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
17/3/2024,domingo,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
18/3/2024,lunes,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
19/3/2024,martes,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
20/3/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21/3/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22/3/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23/3/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24/3/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/3/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26/3/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/3/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/3/2024,jueves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/3/2024,viernes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/3/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31/3/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/4/2024,lunes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/4/2024,martes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/4/2024,miércoles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/4/2024,jueves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/4/2024,viernes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6/4/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7/4/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8/4/2024,lunes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9/4/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/4/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/4/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12/4/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13/4/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14/4/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15/4/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16/4/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17/4/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/4/2024,jueves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19/4/2024,viernes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20/4/2024,sábado,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21/4/2024,domingo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22/4/2024,lunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23/4/2024,martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24/4/2024,miércoles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
